case,batch_id,timestamp,t_pct,phase,temp_C,pressure_bar,pH,agitator_rpm,feed_A_Lph,feed_B_Lph
B,B_B020,2026-01-17T23:39:16.695812,94.96402877697841,Transfer,41.56397288881134,0.9682439649473464,6.061021329749038,149.12170994238744,20.51456187989209,14.021855440650272
B,B_B020,2026-01-17T23:47:31.822296,95.68345323741006,Transfer,41.07888573588147,0.9685595045869766,5.976066802477503,148.40584972845346,19.94353018826071,15.061214612780903
B,B_B020,2026-01-17T23:55:46.948779,96.40287769784172,Transfer,43.35468240768636,0.9868707665970244,5.993934118970311,155.0078974783147,21.410533085530396,15.672272085212697
B,B_B020,2026-01-18T00:04:02.075263,97.12230215827337,Transfer,41.8552201550215,0.9633219948227896,6.014313521762171,147.42649898751705,20.064000454224004,16.66044303827618
B,B_B020,2026-01-18T00:12:17.201746,97.84172661870502,Transfer,41.19987559272177,0.9747379686602662,6.003145149811093,145.67492053992137,18.663072564361975,16.171650641824062
B,B_B020,2026-01-18T00:20:32.328230,98.56115107913669,CIP,41.607428753827016,0.9896647051203556,5.95759989726801,149.4873478132539,19.491759793606505,16.055778120217063
B,B_B020,2026-01-18T00:28:47.454713,99.28057553956835,CIP,40.30065527179348,1.0108627750588686,6.026741759990192,153.90528135285055,19.829938250639856,14.1916528132826
B,B_B020,2026-01-18T00:37:02.581196,100.0,CIP,41.81775709479477,1.001706118854262,5.979722772914208,156.7395835037897,19.340745411611028,14.00974958717205
B,B_B021,2026-01-17T08:00:00,0.0,Charge,22.454741473339997,0.9790209977838006,5.588227056412697,151.8540550736234,20.24087527049788,15.284811340359841
B,B_B021,2026-01-17T08:07:10.909126,0.7194244604316546,Charge,22.07631285906767,1.0127376781862965,5.620701900806907,150.83211420163593,20.292588830582776,15.626160828657788
B,B_B021,2026-01-17T08:14:21.818252,1.4388489208633093,Charge,23.507269557628604,1.0022615950338258,5.639340646062792,148.59029631233557,20.918322993424315,14.18176375972421
B,B_B021,2026-01-17T08:21:32.727377,2.158273381294964,Charge,23.039248956674385,1.0123255768842645,5.6250075348708,152.18359127169884,19.902978581193,14.756241399887815
B,B_B021,2026-01-17T08:28:43.636503,2.8776978417266186,Charge,23.06322075456143,1.0131043975390608,5.697140070975809,147.252866452466,19.638072419837105,15.251333526847162
B,B_B021,2026-01-17T08:35:54.545629,3.597122302158273,Charge,22.847960998854607,1.0511279592393206,5.610192743788554,145.37837822550046,19.757580374171688,14.757214933549147
B,B_B021,2026-01-17T08:43:05.454755,4.316546762589928,Charge,23.379512690046163,1.0452774745469495,5.653142882042463,154.71584166801665,19.33392200696045,14.810854484573342
B,B_B021,2026-01-17T08:50:16.363880,5.0359712230215825,Charge,23.211857000681587,1.0351271836228628,5.718974691622434,148.34799824539962,19.480041892601836,15.507578884351075
B,B_B021,2026-01-17T08:57:27.273006,5.755395683453237,Charge,23.214722238861643,1.0599974022894265,5.641119891995571,148.83321622645028,20.33733060399394,15.895483013877508
B,B_B021,2026-01-17T09:04:38.182132,6.474820143884892,Charge,23.061580995392116,1.059100689000032,5.6206660165481654,146.69008829969388,19.55946270349457,14.215546034810124
B,B_B021,2026-01-17T09:11:49.091258,7.194244604316546,Charge,23.96020956044908,1.0669522754985303,5.66488977674535,144.33479680197024,20.881754817087113,15.81347940163422
B,B_B021,2026-01-17T09:19:00.000383,7.913669064748201,Charge,24.95257672212086,1.0207600772863874,5.622925413820121,152.08094973333505,18.56045075761925,14.467266251070697
B,B_B021,2026-01-17T09:26:10.909509,8.633093525179856,Charge,23.546857738038877,1.1002731954042775,5.628708472260309,150.2986059388654,19.909704575620516,14.87478998101599
B,B_B021,2026-01-17T09:33:21.818635,9.35251798561151,Charge,23.804142387259223,1.0849377376466358,5.611166684236652,150.01921654351952,20.01160964527718,15.503844897697663
B,B_B021,2026-01-17T09:40:32.727761,10.071942446043165,HeatUp,24.67578014776377,1.0689272070710334,5.596961142749863,148.42071445506258,20.168183854422157,15.509930497253714
B,B_B021,2026-01-17T09:47:43.636886,10.79136690647482,HeatUp,25.730278285069954,1.0890820020949112,5.71340238415605,147.40418024603406,19.775265630064663,14.161799362480586
B,B_B021,2026-01-17T09:54:54.546012,11.510791366906474,HeatUp,23.63885405907045,1.0774003121194167,5.691085192690959,157.45013577956837,19.167519364860215,15.917554564667562
B,B_B021,2026-01-17T10:02:05.455138,12.230215827338128,HeatUp,25.91097266005164,1.1007468739096893,5.686446323784459,148.67687493366378,20.22256824642383,14.71988550427182
B,B_B021,2026-01-17T10:09:16.364264,12.949640287769784,HeatUp,25.23156974820694,1.0934454162117362,5.704375832156201,150.9110977033233,21.374085036305857,15.581913587581417
B,B_B021,2026-01-17T10:16:27.273390,13.66906474820144,HeatUp,27.049314641915842,1.0685511935093392,5.655652268432849,152.4776737921353,18.847889026524154,15.654353415960813
B,B_B021,2026-01-17T10:23:38.182515,14.388489208633093,HeatUp,25.199004244899022,1.0867803757261856,5.744860684938461,172.34611728436013,19.918311783407727,15.381237192074257
B,B_B021,2026-01-17T10:30:49.091641,15.107913669064747,HeatUp,27.56779874361597,1.120958464101962,5.7453454536931385,160.6423626921686,21.286685722545933,14.70986144018721
B,B_B021,2026-01-17T10:38:00.000767,15.827338129496402,HeatUp,27.801434425716614,1.0865741581523274,5.769271890454249,161.2982889126017,21.048775457921135,14.78665131098882
B,B_B021,2026-01-17T10:45:10.909893,16.546762589928058,HeatUp,29.437568375159696,1.1064070394772985,5.7284866994776,159.1852389339188,20.137188529395203,14.85277983757925
B,B_B021,2026-01-17T10:52:21.819018,17.26618705035971,HeatUp,27.169577916541325,1.1287423727568004,5.7380906900736095,164.21853967838476,19.9844420193664,14.034842598568753
B,B_B021,2026-01-17T10:59:32.728144,17.985611510791365,HeatUp,28.810697560299438,1.1262525039087783,5.787464331286539,173.76570736857943,20.272912410785306,14.974167858068549
B,B_B021,2026-01-17T11:06:43.637270,18.70503597122302,HeatUp,28.980590104837624,1.1050698432210118,5.814151334726582,173.64838697161073,21.039175130426774,14.824236253891621
B,B_B021,2026-01-17T11:13:54.546396,19.424460431654676,HeatUp,29.259884871417388,1.1063955623009079,5.8113744751466445,163.2499464532332,19.856656534700335,14.87027131472274
B,B_B021,2026-01-17T11:21:05.455521,20.14388489208633,HeatUp,30.24896107282905,1.09473066943823,5.799827188900323,169.8015730748192,21.266498029316622,14.58328989652435
B,B_B021,2026-01-17T11:28:16.364647,20.863309352517984,HeatUp,32.59890422511993,1.1283111084948119,5.793742886418194,180.8769275783448,21.05010511286399,14.904353994615514
B,B_B021,2026-01-17T11:35:27.273773,21.58273381294964,HeatUp,31.27402342425675,1.1135349120735838,5.825545006835901,174.68945040141838,21.044187473876427,15.706258252911503
B,B_B021,2026-01-17T11:42:38.182899,22.302158273381295,HeatUp,30.906486131052784,1.1222451250464405,5.826346956248326,170.94272055240396,20.1107842676278,15.493683058012353
B,B_B021,2026-01-17T11:49:49.092024,23.02158273381295,HeatUp,32.983784371193856,1.1594413190458077,5.836365879652071,175.90953347558005,21.033479917930322,16.280280026578236
B,B_B021,2026-01-17T11:57:00.001150,23.741007194244602,HeatUp,33.51511869680016,1.1218111707806826,5.873438709518482,179.68445644494378,21.06198376452896,14.869441599615797
B,B_B021,2026-01-17T12:04:10.910276,24.460431654676256,HeatUp,34.06614443067527,1.1304413816947776,5.908068806754197,188.854332298498,21.3143194109239,14.670079973919865
B,B_B021,2026-01-17T12:11:21.819402,25.179856115107913,React,34.62632068101799,1.1334562546084757,5.876402317686361,178.44115216669113,21.49585905246467,14.461245932449884
B,B_B021,2026-01-17T12:18:32.728527,25.899280575539567,React,38.062307400827095,1.1129362010438741,5.9294106727995475,184.09253167186742,20.60774585176269,15.363631102293654
B,B_B021,2026-01-17T12:25:43.637653,26.61870503597122,React,38.174803183372326,1.1159811975673115,5.967050561413259,179.43331516654717,21.725124179711774,15.195224751921701
B,B_B021,2026-01-17T12:32:54.546779,27.33812949640288,React,38.619243290744066,1.104536635468098,5.948339847372142,184.199913411798,21.8583353177825,15.772624736601534
B,B_B021,2026-01-17T12:40:05.455905,28.057553956834532,React,39.93814501311287,1.1063216716646451,5.9054733080816275,188.79567010202933,23.205379734295033,14.246986868668603
B,B_B021,2026-01-17T12:47:16.365031,28.776978417266186,React,44.03649849032467,1.1168370142842368,5.919919409560816,182.31508999937796,23.11232981054067,14.806941783683529
B,B_B021,2026-01-17T12:54:27.274156,29.49640287769784,React,43.798617003731316,1.112345080568287,5.9798927470494805,190.78684516359817,23.07644690360837,14.91641004957822
B,B_B021,2026-01-17T13:01:38.183282,30.215827338129493,React,43.93019989398021,1.1014557352623302,6.028357348541391,197.16207996418362,23.65612663561945,15.25236230175056
B,B_B021,2026-01-17T13:08:49.092408,30.93525179856115,React,45.33674290539618,1.1063127363313845,6.000617179653468,191.64561567103178,23.1973288261794,15.134185263719663
B,B_B021,2026-01-17T13:16:00.001534,31.654676258992804,React,48.76309842169016,1.0938684628108575,6.040217066832426,195.72520704548702,24.07223127530469,15.703065551788368
B,B_B021,2026-01-17T13:23:10.910659,32.37410071942446,React,49.2237404812824,1.100224874511772,6.028614687975053,186.4572627709295,23.529113388773986,16.669170820906423
B,B_B021,2026-01-17T13:30:21.819785,33.093525179856115,React,49.00078974677873,1.1190062174180946,6.064430685146083,191.45278845535665,24.172412130140994,14.691667164752477
B,B_B021,2026-01-17T13:37:32.728911,33.81294964028777,React,50.651798964989716,1.111139248814465,6.054506754899955,185.48876701598968,25.007086259503453,15.191575863147229
B,B_B021,2026-01-17T13:44:43.638037,34.53237410071942,React,53.59769526362127,1.095924122914007,6.066250595474115,195.54931286366886,23.43955911397551,15.120396363339411
B,B_B021,2026-01-17T13:51:54.547162,35.25179856115108,React,54.92252797442891,1.0711242759438588,6.155439070612859,196.6335854727269,23.88957926502625,15.311567802346767
B,B_B021,2026-01-17T13:59:05.456288,35.97122302158273,React,56.107163253744076,1.1110789696533,6.107546642599101,195.1627702567516,25.034692347229473,17.036232197153264
B,B_B021,2026-01-17T14:06:16.365414,36.690647482014384,React,56.98101605123168,1.088736427606635,6.11568235744719,196.49485897520609,25.427548966850082,16.93124161748344
B,B_B021,2026-01-17T14:13:27.274540,37.41007194244604,React,57.56282680225394,1.0985807379339536,6.091525228854136,200.85118528441473,25.137159696025304,15.63878712498266
B,B_B021,2026-01-17T14:20:38.183665,38.1294964028777,React,60.49722889476158,1.054973971697702,6.117109676715443,196.3513198174687,25.521417731893212,15.87903689970958
B,B_B021,2026-01-17T14:27:49.092791,38.84892086330935,React,60.5188753892089,1.091603519616467,6.1153129761545975,201.14745607019307,24.666124692591545,14.731874900882014
B,B_B021,2026-01-17T14:35:00.001917,39.568345323741006,React,62.540109977831705,1.0489333882550418,6.139341032030043,198.67502598425867,25.326500261287727,16.492250713541537
B,B_B021,2026-01-17T14:42:10.911043,40.28776978417266,React,63.364508169461935,1.0679425546658696,6.116462725725881,201.37226719624914,24.739359682465754,16.13750161732512
B,B_B021,2026-01-17T14:49:21.820169,41.007194244604314,React,63.883361187788815,1.0538128877785053,6.109385546346892,198.76438193906068,24.998821997701526,16.463260460856308
B,B_B021,2026-01-17T14:56:32.729294,41.72661870503597,React,64.03256715616499,1.053092428826866,6.212790087666639,206.89499518354123,25.270406752831196,17.091089642050594
B,B_B021,2026-01-17T15:03:43.638420,42.44604316546762,React,64.51721907028323,1.048761704211964,6.1553934277616955,195.24877780933045,25.027446042916807,16.89878577980893
B,B_B021,2026-01-17T15:10:54.547546,43.16546762589928,React,65.16752972540989,1.0363217923240564,6.130986099481892,204.2692484072153,25.46581230108943,16.881996106213947
B,B_B021,2026-01-17T15:18:05.456672,43.884892086330936,React,66.76054421398052,1.038007548137197,6.1344008923840665,198.82251060564815,24.630316871598378,17.971596801792337
B,B_B021,2026-01-17T15:25:16.365797,44.60431654676259,React,65.57284747433498,1.0406417656597944,6.1405543042834445,200.65235766572542,25.09628672212265,17.80737805757392
B,B_B021,2026-01-17T15:32:27.274923,45.32374100719424,React,65.96941390051047,1.0371251721412125,6.139015811792941,201.1067034446186,23.341832228879348,18.568417426009898
B,B_B021,2026-01-17T15:39:38.184049,46.0431654676259,React,66.52706479999594,1.0308510497274226,6.140116335542454,199.7822224082285,24.48136184668749,17.376751126608106
B,B_B021,2026-01-17T15:46:49.093175,46.76258992805755,React,67.48222135976259,1.0376120858226456,6.168120525938641,205.36010510949242,24.384357518594477,18.902222632398008
B,B_B021,2026-01-17T15:54:00.002300,47.482014388489205,React,66.17417746516394,1.0259228809639087,6.214489318698471,196.25803971803114,24.872469809130617,19.1596769375682
B,B_B021,2026-01-17T16:01:10.911426,48.20143884892086,React,65.54733459989177,1.0214776687428737,6.117031188154324,202.72977802542442,23.11768634251354,18.075875591150044
B,B_B021,2026-01-17T16:08:21.820552,48.92086330935251,React,64.68254880752013,1.025526385028991,6.1542463213579675,203.82903304465916,23.15697137981489,17.966053726262242
B,B_B021,2026-01-17T16:15:32.729678,49.64028776978417,React,66.45293836703772,1.0046797993933045,6.154375807345373,201.44291659129934,22.677286985822608,18.593700338425705
B,B_B021,2026-01-17T16:22:43.638803,50.35971223021583,React,63.62795833018613,1.0394243926810138,6.169904276470248,203.83669996600872,23.72550953484825,18.393042342673333
B,B_B021,2026-01-17T16:29:54.547929,51.07913669064748,React,62.26127903205065,1.0035258416703854,6.164781553310855,192.91540907416973,22.457285187886708,20.01084796848831
B,B_B021,2026-01-17T16:37:05.457055,51.798561151079134,React,62.95860504607638,0.9813746256172334,6.18748261152576,198.57916599899355,21.98253667598346,18.916750375423383
B,B_B021,2026-01-17T16:44:16.366181,52.51798561151079,React,61.65615731190018,0.9852818434085026,6.169503016709279,198.7622293600567,23.594686303218012,19.14433582731863
B,B_B021,2026-01-17T16:51:27.275306,53.23741007194244,React,59.72584026242621,0.9935821534713554,6.19667014367512,195.7606877242176,22.655682927594377,19.45454962478748
B,B_B021,2026-01-17T16:58:38.184432,53.956834532374096,React,59.41258841370532,0.9524457724295003,6.198372451093685,194.63786442790573,22.561958519847785,19.326835724403427
B,B_B021,2026-01-17T17:05:49.093558,54.67625899280576,React,58.74772556676697,0.9363461562822261,6.197374781541231,197.37145440505032,21.332489225919122,18.232560911743498
B,B_B021,2026-01-17T17:13:00.002684,55.39568345323741,React,57.775531060447705,0.959733333769318,6.198403395539217,190.52824750035572,20.8516069173403,18.941301127301617
B,B_B021,2026-01-17T17:20:10.911810,56.115107913669064,React,55.86179767040847,0.9124502486675523,6.124032044741306,197.8627801647474,22.293229048883315,19.405075478946546
B,B_B021,2026-01-17T17:27:21.820935,56.83453237410072,React,55.365334447335265,0.9414204830575553,6.190721876127619,195.5535313366974,21.44332997371399,19.422255556874376
B,B_B021,2026-01-17T17:34:32.730061,57.55395683453237,React,55.152263568693584,0.9456551968180811,6.146528224858479,190.14314506851255,21.614950426264347,17.89727087231179
B,B_B021,2026-01-17T17:41:43.639187,58.273381294964025,React,52.9215120051203,0.9463151656628069,6.169360157398519,189.5814868577029,21.776765297375547,19.056513081570337
B,B_B021,2026-01-17T17:48:54.548313,58.99280575539568,React,52.22885807091612,0.9162822100926009,6.194553247796741,185.85406311447974,21.40226003432048,18.66528579424113
B,B_B021,2026-01-17T17:56:05.457438,59.71223021582733,React,50.28530571691666,0.964872138351932,6.200787188683471,188.35454113897484,21.330033297590226,18.748310856373763
B,B_B021,2026-01-17T18:03:16.366564,60.43165467625899,React,49.114711783622205,0.9302252729750111,6.189665266487845,187.6363926560433,19.867038499471484,18.86377446340234
B,B_B021,2026-01-17T18:10:27.275690,61.15107913669065,React,48.144132732192276,0.9077636752593319,6.167042926703665,189.77590136993217,19.789852990624865,18.70533900001177
B,B_B021,2026-01-17T18:17:38.184816,61.8705035971223,React,46.578870502255256,0.9322788782958884,6.196370682759959,185.79288964621304,19.868782596831636,18.433063467088473
B,B_B021,2026-01-17T18:24:49.093941,62.589928057553955,React,45.27611767772882,0.9056093275910198,6.253188228961765,191.77767321208842,19.733717536773593,18.008425756911688
B,B_B021,2026-01-17T18:32:00.003067,63.30935251798561,React,46.24310784724766,0.9261601481765641,6.213377412653117,171.91895097824192,19.87129799126385,16.884012635348626
B,B_B021,2026-01-17T18:39:10.912193,64.02877697841727,React,45.27331594725133,0.9294900756574072,6.233395382988639,183.1658299488662,20.32590675058758,17.273562817242677
B,B_B021,2026-01-17T18:46:21.821319,64.74820143884892,React,44.2420905189147,0.8976874568443194,6.181233834621644,183.37818553360955,19.669911137268592,17.261114439815227
B,B_B021,2026-01-17T18:53:32.730444,65.46762589928058,Hold,42.31744582572529,0.9020606511869655,6.167840945724046,175.38238355150705,19.462963466175612,17.43713889931762
B,B_B021,2026-01-17T19:00:43.639570,66.18705035971223,Hold,44.40075406978285,0.9132229234231115,6.215766509789328,180.112740592688,20.852038501247797,16.596695700923327
B,B_B021,2026-01-17T19:07:54.548696,66.90647482014388,Hold,41.018318923195885,0.8983792587571532,6.265286938482617,176.19724137531747,19.423610489496244,16.914806834923446
B,B_B021,2026-01-17T19:15:05.457822,67.62589928057554,Hold,40.949523647441175,0.9056624992334732,6.16713250652344,182.47967207570494,19.70776909084078,17.660033809972226
B,B_B021,2026-01-17T19:22:16.366948,68.34532374100719,Hold,40.549038455301144,0.8830506083897197,6.172024699469453,172.43813212668553,19.9014991996903,17.90535931850658
B,B_B021,2026-01-17T19:29:27.276073,69.06474820143885,Hold,40.151813718777106,0.9277883656302439,6.2267367359243355,173.34187215499546,18.59348798705817,16.50149593061233
B,B_B021,2026-01-17T19:36:38.185199,69.7841726618705,Hold,40.848587751771284,0.8762233657158823,6.147527192405314,172.47735303331834,19.50564181403135,15.759276573143126
B,B_B021,2026-01-17T19:43:49.094325,70.50359712230215,Hold,39.68368370005945,0.8880259958004234,6.176926248591973,163.34588016283746,19.65411821936468,16.205687870638744
B,B_B021,2026-01-17T19:51:00.003451,71.22302158273381,Hold,38.64021441804237,0.870938548475937,6.226851270970165,173.20567474307214,19.564370184936372,16.69798835699726
B,B_B021,2026-01-17T19:58:10.912576,71.94244604316546,Hold,39.719413701646815,0.8748473449766095,6.179475729175879,164.88659873127204,19.16648973056567,15.390180094401215
B,B_B021,2026-01-17T20:05:21.821702,72.66187050359711,Hold,38.44662585275184,0.8814589652637129,6.116267611668764,164.40150146805968,19.513285774889486,16.000280797116233
B,B_B021,2026-01-17T20:12:32.730828,73.38129496402877,Hold,38.39475787287661,0.8670610135095032,6.127260295057521,162.33630909269155,20.911130720786936,15.898677005702833
B,B_B021,2026-01-17T20:19:43.639954,74.10071942446042,Hold,37.581797696820495,0.8361126045867299,6.113084678993064,156.50532835527451,19.579723675677833,15.366104724241993
B,B_B021,2026-01-17T20:26:54.549079,74.82014388489208,Hold,39.14521892397515,0.8969790955754248,6.177726048879857,159.7932799329554,20.033500096148842,15.095456961418103
B,B_B021,2026-01-17T20:34:05.458205,75.53956834532374,Hold,37.62686667660125,0.8539897504405123,6.127778652004433,162.773694301318,20.79205128900326,16.551695892306242
B,B_B021,2026-01-17T20:41:16.367331,76.2589928057554,Hold,37.36429003577706,0.9039372302165987,6.178067824006671,159.9854455200039,19.49081480578702,16.181676067246
B,B_B021,2026-01-17T20:48:27.276457,76.97841726618705,Hold,39.59594288528493,0.8808085132664594,6.121675008521853,165.34626588303317,19.636284110703535,15.728107643275985
B,B_B021,2026-01-17T20:55:38.185582,77.6978417266187,Hold,39.44558600058899,0.8622266818445525,6.13298605707723,154.95906385020052,21.05294049680063,15.264787714036304
B,B_B021,2026-01-17T21:02:49.094708,78.41726618705036,Hold,38.675135677159226,0.8764528394676937,6.084569155970864,152.77253001925354,19.6909490894678,16.451418126466027
B,B_B021,2026-01-17T21:10:00.003834,79.13669064748201,Hold,37.52200567810133,0.8994043391983716,6.112323788164697,154.76630513980496,21.022047950823165,15.548619669863607
B,B_B021,2026-01-17T21:17:10.912960,79.85611510791367,Hold,39.05464750902602,0.8850099712117275,6.110254873105359,150.73907326165295,19.26824038255002,14.902453333911378
B,B_B021,2026-01-17T21:24:21.822085,80.57553956834532,CoolDown,38.01804999494023,0.8791939937388723,6.083572859311222,150.4162107461245,19.676958396027214,15.139040349355115
B,B_B021,2026-01-17T21:31:32.731211,81.29496402877697,CoolDown,38.275865167976946,0.8838950908737107,6.117669831013302,145.8703175008273,20.03271483926482,14.850476996439609
B,B_B021,2026-01-17T21:38:43.640337,82.01438848920863,CoolDown,38.998556522268224,0.882307020223797,6.058209204323494,152.76654910900442,18.76253080348777,15.227469120945539
B,B_B021,2026-01-17T21:45:54.549463,82.73381294964028,CoolDown,40.552571450655336,0.8912170959549437,6.047763523689186,158.3217087298855,19.70339290099044,14.962621476273924
B,B_B021,2026-01-17T21:53:05.458589,83.45323741007194,CoolDown,39.837546799231134,0.8790260927059155,6.055652024627185,154.8528098001762,20.14539477082149,15.007941007675905
B,B_B021,2026-01-17T22:00:16.367714,84.17266187050359,CoolDown,40.19392443879164,0.899545132519436,6.090944433483217,158.23954393615108,19.890126032453686,15.622090969199595
B,B_B021,2026-01-17T22:07:27.276840,84.89208633093524,CoolDown,38.846092853777165,0.9005836916197755,6.029049960033861,148.21510850997734,19.830227313296753,15.699711471323987
B,B_B021,2026-01-17T22:14:38.185966,85.6115107913669,CoolDown,39.431033783082356,0.9137529762296869,6.048776287578469,145.36409968194036,21.532190159887847,15.551545276965475
B,B_B021,2026-01-17T22:21:49.095092,86.33093525179856,CoolDown,40.29724313873868,0.9052046239150298,6.0557399249799175,148.11986297012538,19.2266626832748,14.97450217717305
B,B_B021,2026-01-17T22:29:00.004217,87.05035971223022,CoolDown,39.54464370136505,0.9067482215150546,6.075565568028007,145.6444271462208,21.391771155810748,15.062405409944358
B,B_B021,2026-01-17T22:36:10.913343,87.76978417266187,CoolDown,38.32731842387999,0.9052187028101794,5.992835218694419,157.48649199464865,20.818589671450784,14.55263446281034
B,B_B021,2026-01-17T22:43:21.822469,88.48920863309353,CoolDown,38.36323953154092,0.9343256998549168,6.008991117888708,150.5117161083497,20.291141465480283,14.18747335546649
B,B_B021,2026-01-17T22:50:32.731595,89.20863309352518,CoolDown,39.213706428300526,0.9295028477416886,6.0521327990423375,142.20823363531727,19.5792608491305,14.063966963211195
B,B_B021,2026-01-17T22:57:43.640720,89.92805755395683,CoolDown,40.57303937559981,0.9602155948163267,5.990983011703268,149.29495430505125,18.524430882849344,14.56891241914523
B,B_B021,2026-01-17T23:04:54.549846,90.64748201438849,CoolDown,39.42756108007422,0.9351181506928262,6.050921341271254,152.1559582924501,19.445695542117456,14.811520037117946
B,B_B021,2026-01-17T23:12:05.458972,91.36690647482014,CoolDown,40.95906874429546,0.9389907473623156,6.058120504773849,149.13359160963128,20.739879797147044,14.694329093088363
B,B_B021,2026-01-17T23:19:16.368098,92.0863309352518,CoolDown,41.700436253846476,0.9524799859553656,6.043660264383619,148.61391102953414,19.04141407910539,14.154298071614846
B,B_B021,2026-01-17T23:26:27.277223,92.80575539568345,CoolDown,39.393961739515184,0.9498868301050796,5.991137881535799,151.84255362960894,19.559250552959952,15.963256339147515
B,B_B021,2026-01-17T23:33:38.186349,93.5251798561151,Transfer,42.56027253905804,0.9595666677958009,6.012123204762881,144.82494861634774,20.40339318989427,15.113357469274044
B,B_B021,2026-01-17T23:40:49.095475,94.24460431654676,Transfer,41.13198374969443,0.9535622200829271,6.0210235617992955,149.5117386322572,19.270742169358993,13.631134449126629
B,B_B021,2026-01-17T23:48:00.004601,94.96402877697841,Transfer,40.27563234449161,0.9427491253891126,6.020830758684176,141.80007270163551,18.975648717077902,15.162540815319305
B,B_B021,2026-01-17T23:55:10.913727,95.68345323741006,Transfer,41.99938778386398,0.9375274532165304,5.988916438871234,152.38590903274667,19.515995918294518,15.484634656196542
B,B_B021,2026-01-18T00:02:21.822852,96.40287769784172,Transfer,40.81660212863732,0.9805858052104551,6.021704508534992,152.4796701436997,20.079337477714787,14.891083515963226
B,B_B021,2026-01-18T00:09:32.731978,97.12230215827337,Transfer,43.41711692213509,0.9760406881365177,6.033506104078571,150.54483191085868,21.02359904217245,14.96654739564555
B,B_B021,2026-01-18T00:16:43.641104,97.84172661870502,Transfer,41.06548735092093,0.9739054935408401,6.034950102555689,151.4133285980444,20.705924818360092,14.8261133815571
B,B_B021,2026-01-18T00:23:54.550230,98.56115107913669,CIP,41.25624772885363,0.984563942656983,6.003236676415218,148.17963808378616,20.31542393263816,15.118159753319713
B,B_B021,2026-01-18T00:31:05.459355,99.28057553956835,CIP,42.65097817484677,0.9718600916449103,5.943958736891659,151.27239957794936,21.127852849012406,14.52494580062643
B,B_B021,2026-01-18T00:38:16.368481,100.0,CIP,42.4547277515256,1.0236263869620243,5.996542033263003,152.44521042880962,19.2626823153689,15.61125810422031
B,B_B022,2026-01-17T10:30:00,0.0,Charge,21.49724833282136,0.9977717270894362,5.651308398278454,153.31955783078368,19.504439201173515,15.012206086264646
B,B_B022,2026-01-17T10:38:32.876498,0.7194244604316546,Charge,21.974854523921096,1.0065035768500399,5.660849382856361,151.6031469655865,18.658627829364605,15.438347480253743
B,B_B022,2026-01-17T10:47:05.752996,1.4388489208633093,Charge,23.42994852124009,1.02213472710827,5.643548549407586,152.64589020249738,20.47425947855509,15.167310129531753
B,B_B022,2026-01-17T10:55:38.629495,2.158273381294964,Charge,21.75284252609916,1.0527523943543076,5.572360786798802,153.67965416672652,20.635941868164775,15.01012544585902
B,B_B022,2026-01-17T11:04:11.505993,2.8776978417266186,Charge,21.837483351562412,1.0341942071479557,5.620715988100296,153.8837917844669,19.862867117794075,13.982216756699668
B,B_B022,2026-01-17T11:12:44.382491,3.597122302158273,Charge,21.88807312016245,1.0187578813762834,5.5726149766488575,148.52337345952648,20.720614538049038,15.585249604717577
B,B_B022,2026-01-17T11:21:17.258989,4.316546762589928,Charge,21.63594810718717,1.0170717870548485,5.630051446932021,151.07596458529625,20.043200831846917,15.208715234530723
B,B_B022,2026-01-17T11:29:50.135488,5.0359712230215825,Charge,22.07422772915669,1.051046841652297,5.563998522692199,151.71082744803422,20.80817565813682,14.093915678412662
B,B_B022,2026-01-17T11:38:23.011986,5.755395683453237,Charge,24.19978430631224,1.0333128484006435,5.604206787127684,147.394107635809,21.5971999529498,15.051454103012627
B,B_B022,2026-01-17T11:46:55.888484,6.474820143884892,Charge,23.303205785294328,1.0554740892015417,5.640576742923357,150.49513100756158,19.32303925692033,15.673236900729544
B,B_B022,2026-01-17T11:55:28.764982,7.194244604316546,Charge,22.896150062209728,1.0444435493036868,5.651916136560902,151.98135130666222,19.918006128823126,14.908102521138709
B,B_B022,2026-01-17T12:04:01.641481,7.913669064748201,Charge,24.384906592398398,1.072262646338077,5.67537946912554,153.6055027666786,20.385955006541867,14.9040182878805
B,B_B022,2026-01-17T12:12:34.517979,8.633093525179856,Charge,24.280082907840676,1.0658158406998477,5.64645685298069,153.65281049152244,21.063389178004407,15.18791433614415
B,B_B022,2026-01-17T12:21:07.394477,9.35251798561151,Charge,23.293438510569093,1.0662931416328825,5.705077757638851,148.85949031938358,19.098761368571772,14.821925452331914
B,B_B022,2026-01-17T12:29:40.270975,10.071942446043165,HeatUp,23.70854055060151,1.0554796331249905,5.650985956219533,148.30156391914426,18.92493799935935,14.559790289727216
B,B_B022,2026-01-17T12:38:13.147474,10.79136690647482,HeatUp,25.221443545710915,1.1066874627502248,5.708298107784229,138.90566270623913,19.76828675806187,15.031894815849244
B,B_B022,2026-01-17T12:46:46.023972,11.510791366906474,HeatUp,24.756314999603358,1.0678196088544096,5.69982679431415,154.9965236455821,19.62733594887158,15.033159151073157
B,B_B022,2026-01-17T12:55:18.900470,12.230215827338128,HeatUp,26.56150665090845,1.0882972043097046,5.672436826239725,150.49842546254584,20.557923117224185,15.144223140634942
